processed
-1376.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    -544.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    -1376.0 -2896.0 0.00000 0.00000 0.00000 0.06891 0.10008    -544.0 -2896.0 0.00000 0.00000 0.00000 0.58348 0.12532  1
-928.0 -2896.0 0.00000 0.00000 0.00000 0.34598 0.11367    -544.0 -2896.0 0.00000 0.00000 0.00000 0.58348 0.12532    -928.0 -2800.0 0.00000 0.00000 0.00000 0.14933 0.10589    -544.0 -2800.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-544.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    -320.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    -544.0 -2824.0 0.00000 0.00000 0.00000 0.29512 0.21208    -320.0 -2824.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-320.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    -192.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    -320.0 -2876.0 0.00000 0.00000 0.00000 0.43566 0.16980    -192.0 -2876.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-192.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    160.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    -192.0 -2920.0 0.00000 0.00000 0.00000 0.48323 0.15548    160.0 -2920.0 0.00000 0.00000 0.00000 0.92065 0.01807  1
-128.0 -2920.0 0.00000 0.00000 0.00000 0.56276 0.13050    160.0 -2920.0 0.00000 0.00000 0.00000 0.92065 0.01807    -128.0 -2872.0 0.00000 0.00000 0.00000 0.19900 0.24100    160.0 -2872.0 0.00000 0.00000 0.00000 0.87305 0.02891  1
-60.0 -2872.0 0.00000 0.00000 0.00000 0.35815 0.19092    160.0 -2872.0 0.00000 0.00000 0.00000 0.87305 0.02891    -60.0 -2816.0 0.00000 0.00000 0.00000 0.19900 0.24100    160.0 -2816.0 0.00000 0.00000 0.00000 0.81750 0.04155  1
-4.0 -2816.0 0.00000 0.00000 0.00000 0.35644 0.19023    160.0 -2816.0 0.00000 0.00000 0.00000 0.81750 0.04155    -4.0 -2672.0 0.00000 0.00000 0.00000 0.19900 0.24100    160.0 -2672.0 0.00000 0.00000 0.00000 0.69462 0.06334  1
40.0 -2672.0 0.00000 0.00000 0.00000 0.33197 0.19334    160.0 -2672.0 0.00000 0.00000 0.00000 0.69462 0.06334    40.0 -2256.0 0.00000 0.00000 0.00000 0.30559 0.15850    160.0 -2256.0 0.00000 0.00000 0.00000 0.35608 0.11743  1
16.0 -2560.0 0.00000 0.00000 0.00000 0.19900 0.24100    40.0 -2560.0 0.00000 0.00000 0.00000 0.32487 0.18396    16.0 -2256.0 0.00000 0.00000 0.00000 0.29718 0.16377    40.0 -2256.0 0.00000 0.00000 0.00000 0.30559 0.15850  1
-32.0 -2440.0 0.00000 0.00000 0.00000 0.19900 0.24100    16.0 -2440.0 0.00000 0.00000 0.00000 0.23775 0.21051    -32.0 -2256.0 0.00000 0.00000 0.00000 0.27754 0.17922    16.0 -2256.0 0.00000 0.00000 0.00000 0.29718 0.16377  1
-32.0 -2488.0 0.00000 0.00000 0.00000 0.19900 0.24100    16.0 -2488.0 0.00000 0.00000 0.00000 0.22225 0.22271    -32.0 -2440.0 0.00000 0.00000 0.00000 0.19900 0.24100    16.0 -2440.0 0.00000 0.00000 0.00000 0.23775 0.21051  1
-96.0 -2440.0 0.00000 0.00000 0.00000 0.19900 0.24100    -32.0 -2440.0 0.00000 0.00000 0.00000 0.19900 0.24100    -96.0 -2256.0 0.00000 0.00000 0.00000 0.25136 0.19981    -32.0 -2256.0 0.00000 0.00000 0.00000 0.27754 0.17922  1
-168.0 -2384.0 0.00000 0.00000 0.00000 0.19900 0.24100    -96.0 -2384.0 0.00000 0.00000 0.00000 0.21494 0.22846    -168.0 -2256.0 0.00000 0.00000 0.00000 0.22191 0.22298    -96.0 -2256.0 0.00000 0.00000 0.00000 0.25136 0.19981  1
-224.0 -2256.0 0.00000 0.00000 0.00000 0.19900 0.24100    160.0 -2256.0 0.00000 0.00000 0.00000 0.35608 0.11743    -224.0 -2080.0 0.00000 0.00000 0.00000 0.19986 0.23500    160.0 -2080.0 0.00000 0.00000 0.00000 0.21444 0.13544  1
-248.0 -2080.0 0.00000 0.00000 0.00000 0.19900 0.24100    160.0 -2080.0 0.00000 0.00000 0.00000 0.21444 0.13544    -248.0 -1968.0 0.00000 0.00000 0.00000 0.19377 0.23357    160.0 -1968.0 0.00000 0.00000 0.00000 0.12692 0.13559  1
-280.0 -1968.0 0.00000 0.00000 0.00000 0.19900 0.24100    -128.0 -1968.0 0.00000 0.00000 0.00000 0.17411 0.20475    -280.0 -1824.0 0.00000 0.00000 0.00000 0.19900 0.24100    -128.0 -1824.0 0.00000 0.00000 0.00000 0.18408 0.22117  1
-264.0 -2016.0 0.00000 0.00000 0.00000 0.19900 0.24100    -248.0 -2016.0 0.00000 0.00000 0.00000 0.19601 0.23676    -264.0 -1968.0 0.00000 0.00000 0.00000 0.19638 0.23718    -248.0 -1968.0 0.00000 0.00000 0.00000 0.19377 0.23357  1
-264.0 -1824.0 0.00000 0.00000 0.00000 0.19743 0.23891    -128.0 -1824.0 0.00000 0.00000 0.00000 0.18408 0.22117    -264.0 -1640.0 0.00000 0.00000 0.00000 0.01900 0.02400    -128.0 -1640.0 0.00000 0.00000 0.00000 0.19553 0.23692  1
-128.0 -1768.0 0.00000 0.00000 0.00000 0.18756 0.22597    124.0 -1768.0 0.00000 0.00000 0.00000 0.19832 0.24010    -128.0 -1648.0 0.00000 0.00000 0.00000 0.19503 0.23624    124.0 -1648.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-128.0 -1792.0 0.00000 0.00000 0.00000 0.18607 0.22391    140.0 -1792.0 0.00000 0.00000 0.00000 0.19863 0.24050    -128.0 -1768.0 0.00000 0.00000 0.00000 0.18756 0.22597    140.0 -1768.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-128.0 -1968.0 0.00000 0.00000 0.00000 0.17411 0.20475    148.0 -1968.0 0.00000 0.00000 0.00000 0.12889 0.13847    -128.0 -1792.0 0.00000 0.00000 0.00000 0.18607 0.22391    148.0 -1792.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
160.0 -2128.0 0.00000 0.00000 0.00000 0.25307 0.13053    592.0 -2128.0 0.00000 0.00000 0.00000 0.32228 0.20391    160.0 -1976.0 0.00000 0.00000 0.00000 0.13317 0.13558    592.0 -1976.0 0.00000 0.00000 0.00000 0.24034 0.22856  1
480.0 -1976.0 0.00000 0.00000 0.00000 0.21256 0.20446    592.0 -1976.0 0.00000 0.00000 0.00000 0.24034 0.22856    480.0 -1896.0 0.00000 0.00000 0.00000 0.19638 0.23323    592.0 -1896.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
352.0 -1976.0 0.00000 0.00000 0.00000 0.18080 0.17690    480.0 -1976.0 0.00000 0.00000 0.00000 0.21256 0.20446    352.0 -1896.0 0.00000 0.00000 0.00000 0.19356 0.22357    480.0 -1896.0 0.00000 0.00000 0.00000 0.19638 0.23323  1
232.0 -1976.0 0.00000 0.00000 0.00000 0.15103 0.15108    352.0 -1976.0 0.00000 0.00000 0.00000 0.18080 0.17690    232.0 -1880.0 0.00000 0.00000 0.00000 0.05868 0.10596    352.0 -1880.0 0.00000 0.00000 0.00000 0.19628 0.23228  1
160.0 -1976.0 0.00000 0.00000 0.00000 0.13317 0.13558    232.0 -1976.0 0.00000 0.00000 0.00000 0.15103 0.15108    160.0 -1872.0 0.00000 0.00000 0.00000 0.05100 0.10200    232.0 -1872.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
160.0 -2784.0 0.00000 0.00000 0.00000 0.79020 0.04639    592.0 -2784.0 0.00000 0.00000 0.00000 0.83122 0.05078    160.0 -2128.0 0.00000 0.00000 0.00000 0.25307 0.13053    592.0 -2128.0 0.00000 0.00000 0.00000 0.32228 0.20391  1
160.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    592.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    160.0 -2784.0 0.00000 0.00000 0.00000 0.79020 0.04639    592.0 -2784.0 0.00000 0.00000 0.00000 0.83122 0.05078  1
352.0 -1896.0 0.00000 0.00000 0.00000 0.19356 0.22357    544.0 -1896.0 0.00000 0.00000 0.00000 0.19788 0.23767    352.0 -1864.0 0.00000 0.00000 0.00000 0.19900 0.24100    544.0 -1864.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
592.0 -2112.0 0.00000 0.00000 0.00000 0.31365 0.20650    976.0 -2112.0 0.00000 0.00000 0.00000 0.19900 0.24100    592.0 -1896.0 0.00000 0.00000 0.00000 0.19900 0.24100    976.0 -1896.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
736.0 -1896.0 0.00000 0.00000 0.00000 0.19900 0.24100    904.0 -1896.0 0.00000 0.00000 0.00000 0.19900 0.24100    736.0 -1864.0 0.00000 0.00000 0.00000 0.19900 0.24100    904.0 -1864.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
704.0 -1896.0 0.00000 0.00000 0.00000 0.19900 0.24100    736.0 -1896.0 0.00000 0.00000 0.00000 0.19900 0.24100    704.0 -1728.0 0.00000 0.00000 0.00000 0.19900 0.24100    736.0 -1728.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
736.0 -1864.0 0.00000 0.00000 0.00000 0.19900 0.24100    752.0 -1864.0 0.00000 0.00000 0.00000 0.19900 0.24100    736.0 -1728.0 0.00000 0.00000 0.00000 0.19900 0.24100    752.0 -1728.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
688.0 -1728.0 0.00000 0.00000 0.00000 0.19900 0.24100    752.0 -1728.0 0.00000 0.00000 0.00000 0.19900 0.24100    688.0 -1480.0 0.00000 0.00000 0.00000 0.19900 0.24100    752.0 -1480.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
592.0 -2192.0 0.00000 0.00000 0.00000 0.37193 0.18897    976.0 -2192.0 0.00000 0.00000 0.00000 0.21230 0.23700    592.0 -2112.0 0.00000 0.00000 0.00000 0.31365 0.20650    976.0 -2112.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
592.0 -2328.0 0.00000 0.00000 0.00000 0.47745 0.15722    1008.0 -2328.0 0.00000 0.00000 0.00000 0.29131 0.21323    592.0 -2192.0 0.00000 0.00000 0.00000 0.37193 0.18897    1008.0 -2192.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
592.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    1008.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    592.0 -2328.0 0.00000 0.00000 0.00000 0.47745 0.15722    1008.0 -2328.0 0.00000 0.00000 0.00000 0.29131 0.21323  1
1008.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    1072.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    1008.0 -2368.0 0.00000 0.00000 0.00000 0.33350 0.20053    1072.0 -2368.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
1008.0 -2368.0 0.00000 0.00000 0.00000 0.33350 0.20053    1064.0 -2368.0 0.00000 0.00000 0.00000 0.21581 0.23594    1008.0 -2320.0 0.00000 0.00000 0.00000 0.28588 0.21486    1064.0 -2320.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
1072.0 -2672.0 0.00000 0.00000 0.00000 0.58429 0.12508    1288.0 -2672.0 0.00000 0.00000 0.00000 0.19900 0.24100    1072.0 -2412.0 0.00000 0.00000 0.00000 0.25477 0.22422    1288.0 -2412.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
1072.0 -2768.0 0.00000 0.00000 0.00000 0.70596 0.08847    1288.0 -2768.0 0.00000 0.00000 0.00000 0.41256 0.17675    1072.0 -2672.0 0.00000 0.00000 0.00000 0.58429 0.12508    1288.0 -2672.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
1072.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    1288.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    1072.0 -2768.0 0.00000 0.00000 0.00000 0.70596 0.08847    1288.0 -2768.0 0.00000 0.00000 0.00000 0.41256 0.17675  1
1288.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    1448.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    1288.0 -2760.0 0.00000 0.00000 0.00000 0.39476 0.18210    1448.0 -2760.0 0.00000 0.00000 0.00000 0.21854 0.23512  1
1288.0 -2760.0 0.00000 0.00000 0.00000 0.39476 0.18210    1392.0 -2760.0 0.00000 0.00000 0.00000 0.28021 0.21656    1288.0 -2688.0 0.00000 0.00000 0.00000 0.23459 0.23029    1392.0 -2688.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
1448.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    1720.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    1448.0 -2754.0 0.00000 0.00000 0.00000 0.19900 0.24100    1720.0 -2754.0 0.00000 0.00000 0.00000 0.24213 0.22802  1
1720.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    2064.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    1720.0 -2740.0 0.00000 0.00000 0.00000 0.19900 0.24100    2064.0 -2740.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
2064.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    2144.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    2064.0 -2742.0 0.00000 0.00000 0.00000 0.20516 0.23915    2144.0 -2742.0 0.00000 0.00000 0.00000 0.31114 0.20726  1
2144.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    2208.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    2144.0 -2700.0 0.00000 0.00000 0.00000 0.19900 0.24100    2208.0 -2700.0 0.00000 0.00000 0.00000 0.23956 0.22880  1
2208.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    2272.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    2208.0 -2684.0 0.00000 0.00000 0.00000 0.19900 0.24100    2272.0 -2684.0 0.00000 0.00000 0.00000 0.63210 0.11069  1
2272.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    2376.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    2272.0 -2312.0 0.00000 0.00000 0.00000 0.19900 0.24100    2376.0 -2312.0 0.00000 0.00000 0.00000 0.27488 0.21817  1
2376.0 -2480.0 0.00000 0.00000 0.00000 0.45195 0.16489    2472.0 -2480.0 0.00000 0.00000 0.00000 0.19900 0.24100    2376.0 -2240.0 0.00000 0.00000 0.00000 0.19900 0.24100    2472.0 -2240.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
2472.0 -2376.0 0.00000 0.00000 0.00000 0.19900 0.24100    2776.0 -2376.0 0.00000 0.00000 0.00000 0.19900 0.24100    2472.0 -2240.0 0.00000 0.00000 0.00000 0.19900 0.24100    2776.0 -2240.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
2776.0 -2336.0 0.00000 0.00000 0.00000 0.19900 0.24100    2856.0 -2336.0 0.00000 0.00000 0.00000 0.48507 0.15493    2776.0 -2192.0 0.00000 0.00000 0.00000 0.19900 0.24100    2856.0 -2192.0 0.00000 0.00000 0.00000 0.27910 0.21690  1
2808.0 -2560.0 0.00000 0.00000 0.00000 0.67960 0.09640    3000.0 -2560.0 0.00000 0.00000 0.00000 1.00000 0.00000    2808.0 -2336.0 0.00000 0.00000 0.00000 0.31343 0.20657    3000.0 -2336.0 0.00000 0.00000 0.00000 1.00000 0.00000  1
2856.0 -2336.0 0.00000 0.00000 0.00000 0.48507 0.15493    3000.0 -2336.0 0.00000 0.00000 0.00000 1.00000 0.00000    2856.0 -2136.0 0.00000 0.00000 0.00000 0.19900 0.24100    3000.0 -2136.0 0.00000 0.00000 0.00000 1.00000 0.00000  1
2888.0 -2136.0 0.00000 0.00000 0.00000 0.37700 0.18744    3000.0 -2136.0 0.00000 0.00000 0.00000 1.00000 0.00000    2888.0 -1840.0 0.00000 0.00000 0.00000 0.34035 0.19847    3000.0 -1840.0 0.00000 0.00000 0.00000 1.00000 0.00000  1
2872.0 -1880.0 0.00000 0.00000 0.00000 0.19900 0.24100    2888.0 -1880.0 0.00000 0.00000 0.00000 0.34531 0.19698    2872.0 -1840.0 0.00000 0.00000 0.00000 0.24612 0.22682    2888.0 -1840.0 0.00000 0.00000 0.00000 0.34035 0.19847  1
2864.0 -1840.0 0.00000 0.00000 0.00000 0.19900 0.24100    3000.0 -1840.0 0.00000 0.00000 0.00000 1.00000 0.00000    2864.0 -1720.0 0.00000 0.00000 0.00000 0.19900 0.24100    3000.0 -1720.0 0.00000 0.00000 0.00000 1.00000 0.00000  1
2888.0 -1720.0 0.00000 0.00000 0.00000 0.34035 0.19847    3000.0 -1720.0 0.00000 0.00000 0.00000 1.00000 0.00000    2888.0 -1664.0 0.00000 0.00000 0.00000 0.19900 0.24100    3000.0 -1664.0 0.00000 0.00000 0.00000 1.00000 0.00000  1
2896.0 -1664.0 0.00000 0.00000 0.00000 0.25621 0.22379    3000.0 -1664.0 0.00000 0.00000 0.00000 1.00000 0.00000    2896.0 -1592.0 0.00000 0.00000 0.00000 0.19900 0.24100    3000.0 -1592.0 0.00000 0.00000 0.00000 1.00000 0.00000  1
2920.0 -1592.0 0.00000 0.00000 0.00000 0.38385 0.18538    3000.0 -1592.0 0.00000 0.00000 0.00000 1.00000 0.00000    2920.0 -1504.0 0.00000 0.00000 0.00000 0.19900 0.24100    3000.0 -1504.0 0.00000 0.00000 0.00000 1.00000 0.00000  1
2940.0 -1504.0 0.00000 0.00000 0.00000 0.39925 0.18075    3000.0 -1504.0 0.00000 0.00000 0.00000 1.00000 0.00000    2940.0 -1344.0 0.00000 0.00000 0.00000 0.47761 0.15717    3000.0 -1344.0 0.00000 0.00000 0.00000 1.00000 0.00000  1
2908.0 -1344.0 0.00000 0.00000 0.00000 0.19900 0.24100    3000.0 -1344.0 0.00000 0.00000 0.00000 1.00000 0.00000    2908.0 -1096.0 0.00000 0.00000 0.00000 0.19900 0.24100    3000.0 -1096.0 0.00000 0.00000 0.00000 1.00000 0.00000  1
2912.0 -1096.0 0.00000 0.00000 0.00000 0.23383 0.23052    3000.0 -1096.0 0.00000 0.00000 0.00000 1.00000 0.00000    2912.0 -800.0 0.00000 0.00000 0.00000 0.19900 0.24100    3000.0 -800.0 0.00000 0.00000 0.00000 1.00000 0.00000  1
2918.0 -800.0 0.00000 0.00000 0.00000 0.25361 0.22457    3000.0 -800.0 0.00000 0.00000 0.00000 1.00000 0.00000    2918.0 -472.0 0.00000 0.00000 0.00000 0.48686 0.15439    3000.0 -472.0 0.00000 0.00000 0.00000 1.00000 0.00000  1
2872.0 -472.0 0.00000 0.00000 0.00000 0.19900 0.24100    3000.0 -472.0 0.00000 0.00000 0.00000 1.00000 0.00000    2872.0 -376.0 0.00000 0.00000 0.00000 0.24612 0.22682    3000.0 -376.0 0.00000 0.00000 0.00000 1.00000 0.00000  1
2912.0 -376.0 0.00000 0.00000 0.00000 0.48171 0.15594    3000.0 -376.0 0.00000 0.00000 0.00000 1.00000 0.00000    2912.0 -80.0 0.00000 0.00000 0.00000 0.49651 0.15149    3000.0 -80.0 0.00000 0.00000 0.00000 1.00000 0.00000  1
2864.0 -376.0 0.00000 0.00000 0.00000 0.19900 0.24100    2912.0 -376.0 0.00000 0.00000 0.00000 0.48171 0.15594    2864.0 -80.0 0.00000 0.00000 0.00000 0.22189 0.23411    2912.0 -80.0 0.00000 0.00000 0.00000 0.49651 0.15149  1
2560.0 -2560.0 0.00000 0.00000 0.00000 0.26575 0.22092    2680.0 -2560.0 0.00000 0.00000 0.00000 0.46600 0.16067    2560.0 -2456.0 0.00000 0.00000 0.00000 0.19900 0.24100    2680.0 -2456.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-992.0 -422.0 0.00000 0.00000 0.00000 0.19900 0.24100    -848.0 -422.0 0.00000 0.00000 0.00000 0.19900 0.24100    -992.0 -238.0 0.00000 0.00000 0.00000 0.19900 0.24100    -848.0 -238.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-848.0 -384.0 0.00000 0.00000 0.00000 0.19900 0.24100    -512.0 -384.0 0.00000 0.00000 0.00000 0.05100 0.10200    -848.0 -256.0 0.00000 0.00000 0.00000 0.19900 0.24100    -512.0 -256.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
-512.0 -400.0 0.00000 0.00000 0.00000 0.05100 0.10200    -320.0 -400.0 0.00000 0.00000 0.00000 0.03252 0.07068    -512.0 -272.0 0.00000 0.00000 0.00000 0.05100 0.10200    -320.0 -272.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
-320.0 -400.0 0.00000 0.00000 0.00000 0.03252 0.07068    -208.0 -400.0 0.00000 0.00000 0.00000 0.02174 0.05242    -320.0 -304.0 0.00000 0.00000 0.00000 0.04638 0.09417    -208.0 -304.0 0.00000 0.00000 0.00000 0.00000 0.00000  1
-384.0 -528.0 0.00000 0.00000 0.00000 0.05100 0.10200    -100.0 -528.0 0.00000 0.00000 0.00000 0.05100 0.10200    -384.0 -460.0 0.00000 0.00000 0.00000 0.05100 0.10200    -100.0 -460.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
-384.0 -704.0 0.00000 0.00000 0.00000 0.05100 0.10200    -64.0 -704.0 0.00000 0.00000 0.00000 0.05100 0.10200    -384.0 -528.0 0.00000 0.00000 0.00000 0.05100 0.10200    -64.0 -528.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
-336.0 -816.0 0.00000 0.00000 0.00000 0.05100 0.10200    -80.0 -816.0 0.00000 0.00000 0.00000 0.05100 0.10200    -336.0 -704.0 0.00000 0.00000 0.00000 0.05100 0.10200    -80.0 -704.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
-208.0 -936.0 0.00000 0.00000 0.00000 0.05100 0.10200    -48.0 -936.0 0.00000 0.00000 0.00000 0.05100 0.10200    -208.0 -816.0 0.00000 0.00000 0.00000 0.05100 0.10200    -48.0 -816.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
-48.0 -936.0 0.00000 0.00000 0.00000 0.05100 0.10200    144.0 -936.0 0.00000 0.00000 0.00000 0.05100 0.10200    -48.0 -874.0 0.00000 0.00000 0.00000 0.05100 0.10200    144.0 -874.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
32.0 -1024.0 0.00000 0.00000 0.00000 0.14967 0.19467    128.0 -1024.0 0.00000 0.00000 0.00000 0.05100 0.10200    32.0 -936.0 0.00000 0.00000 0.00000 0.05100 0.10200    128.0 -936.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
-16.0 -1104.0 0.00000 0.00000 0.00000 0.19900 0.24100    96.0 -1104.0 0.00000 0.00000 0.00000 0.19900 0.24100    -16.0 -1024.0 0.00000 0.00000 0.00000 0.19900 0.24100    96.0 -1024.0 0.00000 0.00000 0.00000 0.08389 0.13289  1
0.0 -1200.0 0.00000 0.00000 0.00000 0.03700 0.04570    144.0 -1200.0 0.00000 0.00000 0.00000 0.19900 0.24100    0.0 -1104.0 0.00000 0.00000 0.00000 0.19900 0.24100    144.0 -1104.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-16.0 -1296.0 0.00000 0.00000 0.00000 0.01900 0.02400    128.0 -1296.0 0.00000 0.00000 0.00000 0.01900 0.02400    -16.0 -1200.0 0.00000 0.00000 0.00000 0.01900 0.02400    128.0 -1200.0 0.00000 0.00000 0.00000 0.18100 0.21930  1
-16.0 -1440.0 0.00000 0.00000 0.00000 0.01900 0.02400    112.0 -1440.0 0.00000 0.00000 0.00000 0.01900 0.02400    -16.0 -1296.0 0.00000 0.00000 0.00000 0.01900 0.02400    112.0 -1296.0 0.00000 0.00000 0.00000 0.01900 0.02400  1
0.0 -1552.0 0.00000 0.00000 0.00000 0.19900 0.24100    96.0 -1552.0 0.00000 0.00000 0.00000 0.19900 0.24100    0.0 -1440.0 0.00000 0.00000 0.00000 0.01900 0.02400    96.0 -1440.0 0.00000 0.00000 0.00000 0.01900 0.02400  1
-128.0 -1648.0 0.00000 0.00000 0.00000 0.19503 0.23624    96.0 -1648.0 0.00000 0.00000 0.00000 0.19856 0.24047    -128.0 -1552.0 0.00000 0.00000 0.00000 0.19900 0.24100    96.0 -1552.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-64.0 -672.0 0.00000 0.00000 0.00000 0.05100 0.10200    32.0 -672.0 0.00000 0.00000 0.00000 0.05100 0.10200    -64.0 -576.0 0.00000 0.00000 0.00000 0.05100 0.10200    32.0 -576.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
-64.0 -576.0 0.00000 0.00000 0.00000 0.05100 0.10200    96.0 -576.0 0.00000 0.00000 0.00000 0.05100 0.10200    -64.0 -496.0 0.00000 0.00000 0.00000 0.05100 0.10200    96.0 -496.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
16.0 -496.0 0.00000 0.00000 0.00000 0.05100 0.10200    144.0 -496.0 0.00000 0.00000 0.00000 0.05100 0.10200    16.0 -392.0 0.00000 0.00000 0.00000 0.05100 0.10200    144.0 -392.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
144.0 -448.0 0.00000 0.00000 0.00000 0.05100 0.10200    240.0 -448.0 0.00000 0.00000 0.00000 0.05100 0.10200    144.0 -384.0 0.00000 0.00000 0.00000 0.05100 0.10200    240.0 -384.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
240.0 -432.0 0.00000 0.00000 0.00000 0.05100 0.10200    304.0 -432.0 0.00000 0.00000 0.00000 0.05100 0.10200    240.0 -320.0 0.00000 0.00000 0.00000 0.05100 0.10200    304.0 -320.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
304.0 -384.0 0.00000 0.00000 0.00000 0.05100 0.10200    352.0 -384.0 0.00000 0.00000 0.00000 0.05100 0.10200    304.0 -288.0 0.00000 0.00000 0.00000 0.05100 0.10200    352.0 -288.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
352.0 -332.0 0.00000 0.00000 0.00000 0.05100 0.10200    400.0 -332.0 0.00000 0.00000 0.00000 0.05100 0.10200    352.0 -252.0 0.00000 0.00000 0.00000 0.05100 0.10200    400.0 -252.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
400.0 -298.0 0.00000 0.00000 0.00000 0.05100 0.10200    464.0 -298.0 0.00000 0.00000 0.00000 0.05100 0.10200    400.0 -234.0 0.00000 0.00000 0.00000 0.05100 0.10200    464.0 -234.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
464.0 -288.0 0.00000 0.00000 0.00000 0.05100 0.10200    576.0 -288.0 0.00000 0.00000 0.00000 0.05100 0.10200    464.0 -208.0 0.00000 0.00000 0.00000 0.05100 0.10200    576.0 -208.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
576.0 -272.0 0.00000 0.00000 0.00000 0.05100 0.10200    688.0 -272.0 0.00000 0.00000 0.00000 0.05100 0.10200    576.0 -192.0 0.00000 0.00000 0.00000 0.05100 0.10200    688.0 -192.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
688.0 -256.0 0.00000 0.00000 0.00000 0.05100 0.10200    768.0 -256.0 0.00000 0.00000 0.00000 0.05100 0.10200    688.0 -144.0 0.00000 0.00000 0.00000 0.05100 0.10200    768.0 -144.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
